File,Judges,Crime,Defense,ModeOfConviction,GroundOfAppeal
2017_05728.htm.txt," Rivera, J.P., Hall, Barros and Brathwaite Nelson, JJ",,Private,,
2017_01404.htm.txt," Mastro, J.P., Dillon, Balkin and Maltese, JJ",,Private,,
2017_00066.htm.txt,"  Garry, Rose, Mulvey and Aarons, JJ",,Private,,
2017_05640.htm.txt,"  Peters, P.J., Rose, Mulvey and Aarons, JJ",,Private,,
2017_02606.htm.txt," Concur-Friedman, J.P., Sweeny, Moskowitz, Gische and Kapnick, JJ",,Private,,
2017_04232.htm.txt," Concur-Acosta, P.J., Friedman, Andrias, Webber and Gesmer, JJ",assault;unanimously affirmed;sentencing him to term years,Private,plea of guilty,
2017_01414.htm.txt,"  Garry, J.P., Egan Jr., Devine and Aarons, JJ",,Private,,misconduct
2017_05738.htm.txt," Leventhal, J.P., LaSalle, Brathwaite Nelson and Christopher, JJ",,Private,,
2017_00887.htm.txt," Present-Whalen, P.J., Centra, Lindley, DeJoseph and Scudder, JJ",attempted criminal possession controlled substance,Private,plea of guilty,ineffective assistance
2017_03274.htm.txt," Concur-Sweeny, J.P., Acosta, Renwick, Moskowitz and Kahn, JJ",risk pursuant to Sex Offender Registration Act,Legal Aid Society,,
2017_05536.htm.txt," Present-Centra, J.P., Peradotto, Carni, NeMoyer and Curran, JJ",,Private,,
2017_00310.htm.txt," Rivera, J.P., Chambers, Roman and Brathwaite Nelson, JJ",,Private,,
2017_02570.htm.txt," Present-Centra, J.P., Carni, Lindley, Curran and Troutman, JJ",431 [2006];29 AD3d 431;sex crime (see People v Walker;146 AD3d 569;lv denied 7 NY3d 709 [2006]);569 [2017]; People v Judd,Public Defender,,
2017_00268.htm.txt," Concur-Acosta, J.P., Mazzarelli, Manzanet-Daniels, Webber and Gesmer, JJ",,Legal Aid Society,,
2017_04144.htm.txt," Leventhal, J.P., Hinds-Radix, LaSalle and Brathwaite Nelson, JJ",imposing sentence,Private,jury verdict,
2017_02408.htm.txt," Dillon, J.P., Sgroi, Hinds-Radix and Maltese, JJ",,Private,,
2017_03102.htm.txt,"  McCarthy, J.P., Egan Jr., Devine and Clark, JJ",,Private,,
2017_02560.htm.txt," Present-Peradotto, J.P., DeJoseph, Curran and Scudder, JJ",,Private,,insufficient
2017_05526.htm.txt," Present-Carni, J.P., Lindley, DeJoseph, NeMoyer and Troutman, JJ",ion;grant that part defendant's omnibus motion seeking to suppress pretrial identification testimony;grant new trial,Legal Aid Society,,insufficient
2017_00300.htm.txt," Leventhal, J.P., Hall, Sgroi and Duffy, JJ",,Private,,
2017_02418.htm.txt," Mastro, J.P., Sgroi, Maltese and Duffy, JJ",,Private,,
2017_03112.htm.txt," Concur-Sweeny, J.P., Richter, Moskowitz, Feinman and Gische, JJ",held abeyance pending trial court's hearing;ing defendant criminal possession controlled substance;sentencing him;decision on defendant's pro se motion to dismiss indictment on ground unreasonable delay sentencing;as felony offender;to term to years,Private,,
2017_04154.htm.txt," Dillon, J.P., Leventhal, Miller and Brathwaite Nelson, JJ",risk pursuant to Sex Offender Registration Act,Private,,
2017_00278.htm.txt," Concur-Acosta, J.P., Mazzarelli, Manzanet-Daniels, Webber and Gesmer, JJ",at sentencing);J.;; Wayne Ozzi;rendered November 29;2010;convicting defendant attempted criminal possession weapon;unanimously affirmed;sentencing him to term year probation,Legal Aid Society,nonjury trial,
2017_05363.htm.txt," Present-Whalen, P.J., Peradotto, DeJoseph, Curran and Winslow, JJ",rape (two counts);predatory sexual assault against child (two counts);criminal sexual act (35 counts);criminal sexual act (three counts);endangering welfare child (three counts);rape (four counts),Private,jury verdict,
2017_00545.htm.txt," Concur-Acosta, J.P., Mazzarelli, Feinman and Webber, JJ",,Private,,
2017_04669.htm.txt," Present-Smith, J.P., Lindley, DeJoseph, NeMoyer and Curran, JJ",attempted robbery,Public Defender,jury verdict,
2017_02325.htm.txt," Present-Whalen, P.J., Smith, Carni, DeJoseph and Curran, JJ",to traffic summons;declaration that either section 307-8 (D) Code City Buffalo (Code) policies City Buffalo Division Parking Enforcement (City) are unconstitutional;return fines paid,Private,,
2017_01137.htm.txt," Concur-Sweeny, J.P., Acosta, Mazzarelli, Manzanet-Daniels and Webber, JJ",,Private,,
2017_04711.htm.txt," Present-Whalen, P.J., Smith, Carni, Curran and Scudder, JJ",criminal possession forged instrument;offering false instrument for filing,Public Defender,jury verdict,insufficient
2017_06171.htm.txt," CONNOLLY  VALERIE BRATHWAITE NELSON, JJ",,Private,,
2017_03757.htm.txt,"  Eng, P.J., Mastro, Rivera, Dillon and Hall, JJ",,Private,,misconduct
2017_02335.htm.txt," Present-Whalen, P.J., Smith, Lindley, Troutman and Scudder, JJ",,Private,,
2017_05373.htm.txt," Present-Whalen, P.J., Carni, Lindley, Curran and Scudder, JJ",,Private,,
2017_04679.htm.txt," Present-Whalen, P.J., Smith, DeJoseph, Troutman and Scudder, JJ",,Public Defender,,
2017_00555.htm.txt," Concur-Acosta, J.P., Mazzarelli, Feinman and Webber, JJ",,Private,,
2017_06161.htm.txt," DUFFY, JJ",,Private,,
2017_03747.htm.txt," Eng, P.J., Rivera, Cohen and Maltese, JJ",,Private,,
2017_01127.htm.txt," Concur-Sweeny, J.P., Acosta, Mazzarelli, Manzanet-Daniels and Webber, JJ",,Private,,
2017_04701.htm.txt," Present-Peradotto, J.P., Carni, Lindley, Troutman and Scudder, JJ",robbery (two counts),Public Defender,plea of guilty,
2017_04085.htm.txt," Dillon, J.P., Cohen, Maltese and Duffy, JJ",,Private,,
2017_04864.htm.txt," Mastro, J.P., Dillon, Roman and Brathwaite Nelson, JJ",imposing sentence,Private,jury verdict,
2017_03822.htm.txt," Thus, the manner in which the proceedings were conducted deprived the mother of due process; she must be allowed a full and fair opportunity to be heard, at a hearing upon a request for permanent physical placement (see Matter of Schroll v Wright, 135 AD3d 1028, 1029 [2016]; Matter of Richardson v Massey, 127 AD3d 1277, 1278 [2015]; Matter of Jeffrey JJ",,Private,,
2017_04095.htm.txt," Chambers, J.P., Austin, Roman and Barros, JJ",,Private,,
2017_03832.htm.txt,"  McCarthy, J.P., Egan Jr., Lynch, Rose and Devine, JJ",,Private,,
2017_04874.htm.txt," Mastro, J.P., Leventhal, Austin and Roman, JJ",as excessive;000 for past pain;awarding plaintiff Michelle Scaccia principal sums $350;(2) so much an order same court dated March 4;damages awards for past;suffering;inter alia;2015;against him principal sums $350;as denied that branch his motion pursuant to CPLR 4404 (a) which was to set aside;future pain;$250;on issue damages;000 for future pain;is favor plaintiffs,Private,jury verdict,
2017_03696.htm.txt," Concur-Acosta, J.P., Renwick, Mazzarelli, Gische and Gesmer, JJ",,Legal Aid Society,,
2017_01817.htm.txt," Concur-Friedman, J.P., Andrias, Gische and Webber, JJ",ing defendant;after jury trial;murder;criminal possession weapon;unanimously affirmed;sentencing him to an aggregate term 23 years to life,Private,,
2017_00484.htm.txt," Balkin, J.P., Chambers, Roman, Duffy and Barros, JJ",imposing sentence,Private,plea of guilty,
2017_03686.htm.txt," Present-Centra, J.P., Carni, NeMoyer, Curran and Troutman, JJ",,Private,,
2017_00494.htm.txt," Dillon, J.P., Miller, Hinds-Radix and Connolly, JJ",imposing sentence,Private,jury verdict,
2017_01807.htm.txt," Concur-Friedman, J.P., Andrias, Gische and Webber, JJ",,Private,,
2017_02963.htm.txt," Rivera, J.P., Roman, Miller and Duffy, JJ",,Private,,
2017_01390.htm.txt," Rivera, J.P., Cohen, Miller and Brathwaite Nelson, JJ",imposing sentence,Private,nonjury trial,insufficient
2017_05925.htm.txt," SGROI, JJ",,Private,,
2017_02182.htm.txt," Present-Carni, J.P., Lindley, NeMoyer, Troutman and Scudder, JJ",criminal possession weapon;unlawful possession marihuana,Private,plea of guilty,
2017_03488.htm.txt," Mastro, J.P., Leventhal, Hall and Sgroi, JJ",,Private,,insufficient
2017_05935.htm.txt," SGROI  BETSY BARROS, JJ",,Private,,
2017_02973.htm.txt," Mastro, J.P., Chambers, Miller and Barros, JJ",,Private,,
2017_01380.htm.txt," The defendant was not charged with the commission of an ""armed felony."" Balkin, J.P., Hall, LaSalle and Barros, JJ",imposing sentence,Private,plea of guilty,
2017_02192.htm.txt," Present-Centra, J.P., Lindley, NeMoyer, Curran and Troutman, JJ",,Private,,
2017_03498.htm.txt," Rivera, J.P., Roman, Miller and Duffy, JJ",,Private,,insufficient
2017_00956.htm.txt," Balkin, J.P., Leventhal, Roman and LaSalle, JJ",,Private,,
2017_00946.htm.txt," Concur-Friedman, J.P., Andrias, Moskowitz, Kapnick and Kahn, JJ",,Legal Aid Society,,
2017_05781.htm.txt,"  Egan Jr., Lynch, Rose and Mulvey, JJ",,Private,,
2017_00934.htm.txt," Concur-Tom, J.P., Renwick, Saxe, Feinman and Gesmer, JJ",,Private,,
2017_04381.htm.txt,"  Andrias, J.P., Gische and Gesmer, JJ",,Private,,
2017_04391.htm.txt," Concur-Tom, J.P., Friedman and Sweeny, JJ",sentencing him to term 5 years;ing defendant;with 3 years' postrelease supervision;attempted assault;after jury trial;affirmed,Private,,insufficient
2017_00924.htm.txt," Concur-Tom, J.P., Renwick, Saxe, Feinman and Gesmer, JJ",,Private,,
2017_05947.htm.txt," BALKIN, JJ",,Private,,misconduct
2017_02098.htm.txt,"  Peters, P.J., Garry, Lynch, Devine and Mulvey, JJ",crime criminal contempt,Private,plea of guilty,
2017_03592.htm.txt," Concur-Tom, J.P., Richter, Mazzarelli and Gische, JJ",to term 11/2 to 3 years;ing defendant criminal possession stolen property;sentencing him;held abeyance;motion by assigned counsel to be relieved denied without prejudice to renewal pending further information from assigned counsel as to her communications with defendant regarding his appeal;as felony offender,Legal Aid Society,,
2017_02901.htm.txt," Concur-Acosta, J.P., Renwick, Manzanet-Daniels, Kapnick and Webber, JJ",ing defendant;sentencing him;after jury trial;criminal possession controlled substance;degrees;unanimously affirmed;criminal possession weapon;to an aggregate term eight years;as felony drug offender,Private,,
2017_02879.htm.txt," Concur-Friedman, J.P., Richter, Mazzarelli, Feinman and Gische, JJ",attempted robbery;sentencing him to term months;unanimously affirmed,Legal Aid Society,plea of guilty,
2017_00780.htm.txt," Present-Whalen, P.J., Smith, Peradotto, DeJoseph and Curran, JJ",intimidating witness;criminal solicitation;tampering with witness (three counts);murder;bribing witness;tampering with witness;conspiracy,Private,jury verdict,misconduct
2017_02911.htm.txt," Concur-Andrias, J.P., Kapnick, Webber and Kahn, JJ",without costs;unanimously affirmed;to award judgment his favor order new trial;plaintiff's favor,Private,jury verdict,
2017_02088.htm.txt," Mastro, J.P., Leventhal, Barros and Brathwaite Nelson, JJ",upon denial her motion pursuant to CPLR 4404 (a) to set aside verdict as contrary to weight evidence;is favor defendants;on issue liability;for new trial;against her;dismissing complaint;effect,Private,jury verdict,
2017_05957.htm.txt," MALTESE  BETSY BARROS, JJ",,Private,,insufficient
2017_03582.htm.txt," and Aarons, JJ",,Private,,
2017_02869.htm.txt,"  McCarthy, J.P., Egan Jr., Devine and Clark, JJ",,Private,,insufficient
2017_00790.htm.txt," Present-Carni, J.P., Lindley, NeMoyer, Troutman and Scudder, JJ",,Private,,
2017_01094.htm.txt," Present-Whalen, P.J., Centra, DeJoseph, NeMoyer and Troutman, JJ",class E felony;driving while intoxicated;aggravated unlicensed operation motor vehicle,Public Defender,jury verdict,
2017_02286.htm.txt," Present-Whalen, P.J., Smith, Carni, Lindley and NeMoyer, JJ",,Private,,
2017_01875.htm.txt," Dillon, J.P., Austin, Hinds-Radix and Maltese, JJ",,Private,,
2017_01084.htm.txt," Present-Centra, J.P., Peradotto, Curran, Troutman and Scudder, JJ",,Private,,
2017_02296.htm.txt," Present-Centra, J.P., Peradotto, DeJoseph, Curran and Scudder, JJ",,Private,,
2017_01865.htm.txt," Leventhal, J.P., Cohen, Hinds-Radix and Connolly, JJ",,Private,,insufficient
2017_03938.htm.txt," Rivera, J.P., Chambers, Duffy and Barros, JJ",,Private,,
2017_03840.htm.txt,"  Garry, J.P., Lynch, Rose, Clark and Mulvey, JJ",,Private,,
2017_05495.htm.txt,"  Garry, J.P., Egan Jr., Rose, Devine and Clark, JJ",,Private,,
2017_04806.htm.txt," Concur-Friedman, J.P., Mazzarelli, Moskowitz, Gische and Gesmer, JJ",ing defendant;after jury trial;criminal trespass;sentencing him to term months;unanimously affirmed,Legal Aid Society,,
2017_03928.htm.txt," Chambers, J.P., Austin, Roman and Barros, JJ",,Private,,
2017_04816.htm.txt," Balkin, J.P., Hall, Sgroi and Barros, JJ",,Private,,
2017_03850.htm.txt," Concur-Sweeny, J.P., Richter, Andrias, Feinman and Kahn, JJ",,Private,,insufficient
2017_05485.htm.txt,"  McCarthy, J.P., Garry, Egan Jr., Lynch and Clark, JJ",,Private,,
2017_02347.htm.txt," Present-Smith, J.P., DeJoseph, Curran and Scudder, JJ",,Private,,
2017_05301.htm.txt,"  Egan Jr., Lynch, Clark and Aarons, JJ",,Private,,
2017_00527.htm.txt,"  McCarthy, J.P., Egan Jr., Rose, Mulvey and Aarons, JJ",,Private,,
2017_03735.htm.txt," Rivera, J.P., Chambers, Duffy and Barros, JJ",,Private,,new evidence
2017_01155.htm.txt," Concur-Tom, J.P., Sweeny, Renwick, Moskowitz and Kapnick, JJ",,Private,,
2017_05279.htm.txt,"  Egan Jr., J.P., Devine, Clark, Mulvey and Aarons, JJ",crimes criminal sale controlled substance;criminal possession controlled substance,Private,plea of guilty,
2017_04773.htm.txt," Todd, J.-Burglary, 3rd Degree.) Present-Whalen, P.J., Smith, Carni, Curran and Scudder, JJ",,Private,,
2017_05311.htm.txt," Concur-Tom, J.P., Sweeny, Richter, Kapnick and Webber, JJ",unanimously reversed;on law;without costs;that respondent suffers from mental abnormality within meaning Mental Hygiene Law § 10.03 (i);article 10 petition dismissed,Private,nonjury trial,misconduct
2017_00537.htm.txt," Concur-Friedman, J.P., Moskowitz, Webber, Kahn and Gesmer, JJ",,Private,,insufficient
2017_02357.htm.txt," Reed, J.-Criminal Sale of a Controlled Substance, Third Degree.) Present-Whalen, P.J., Smith, Carni, Lindley and NeMoyer, JJ",,Private,,
2017_04763.htm.txt," Present-Smith, J.P., DeJoseph, NeMoyer, Troutman and Scudder, JJ",,Private,,
2017_03725.htm.txt," Chambers, J.P., Sgroi, Duffy and Barros, JJ",,Private,,insufficient
2017_02512.htm.txt," Concur-Tom, J.P., Moskowitz, Feinman, Gische and Kapnick, JJ",ing defendant;criminal sale controlled substance;to term years;sentencing him;after jury trial;unanimously affirmed;as felony drug offender,Private,,
2017_03018.htm.txt," Balkin, J.P., Chambers, Miller and Brathwaite Nelson, JJ",imposing sentence,Private,plea of guilty,
2017_01678.htm.txt," Eng, P.J., Leventhal, Cohen and Duffy, JJ",,Private,,
2017_05554.htm.txt," Present-Whalen, P.J., Peradotto, DeJoseph and Winslow, JJ",,Private,,
2017_00372.htm.txt,"  McCarthy, J.P., Garry, Egan Jr., Lynch and Mulvey, JJ",,Private,,
2017_03981.htm.txt," Dillon, J.P., Cohen, Maltese and Duffy, JJ",,Private,,
2017_03160.htm.txt,,,Private,,
2017_01700.htm.txt,"  Eng, P.J., Rivera, Dillon, Balkin and Leventhal, JJ",,Private,,misconduct
2017_04126.htm.txt," Leventhal, J.P., Hall, Hinds-Radix and Brathwaite Nelson, JJ",,Private,,
2017_05544.htm.txt," Present-Smith, J.P., Centra, Peradotto, Lindley and NeMoyer, JJ",predatory sexual assault against child,Private,jury verdict,
2017_01668.htm.txt," Chambers, J.P., Hall, Austin and LaSalle, JJ",,Private,,
2017_00362.htm.txt,"  McCarthy, J.P., Lynch, Clark and Aarons, JJ",,Private,,
2017_03991.htm.txt," [*2]  Peters, P.J., Garry, Rose, Devine and Aarons, JJ",ed driving while intoxicated;was sentenced to 1 to 3 years prison,Public Defender,,
2017_02502.htm.txt,"  Garry, J.P., Egan Jr., Lynch, Rose and Mulvey, JJ",,Private,,
2017_03008.htm.txt," Mastro, J.P., Sgroi, LaSalle and Connolly, JJ",,Private,,
2017_01710.htm.txt," Dillon, J.P., Austin, Hinds-Radix and Maltese, JJ",imposing sentence,Private,jury verdict,insufficient
2017_04136.htm.txt," Rivera, J.P., Austin, Roman, Hinds-Radix and Connolly, JJ",2004;resentence being period postrelease supervision addition to determinate term imprisonment previously imposed on March 4,Private,jury verdict,
2017_03170.htm.txt," Mastro, J.P., Chambers, Roman and Connolly, JJ",,Private,,
2017_04338.htm.txt,"  Garry, J.P., Lynch, Clark and Aarons, JJ",ed following jury trial number crimes;most serious which was murder;he was sentenced to an aggregate term 25 years to life prison,Private,,
2017_00014.htm.txt," Concur-Friedman, J.P., Sweeny, Richter, Manzanet-Daniels and Kapnick, JJ",risk pursuant to Sex Offender Registration Act,Legal Aid Society,,
2017_05632.htm.txt,"  Lynch, Devine, Clark and Aarons, JJ",crime criminal sale controlled substance;imposed sentence imprisonment;(2) which revoked defendant's probation,Private,plea of guilty,
2017_02674.htm.txt," Leventhal, J.P., Sgroi, Hinds-Radix and LaSalle, JJ",imposing sentence,Private,jury verdict,insufficient
2017_04240.htm.txt," Dillon, J.P., Cohen, Maltese and Duffy, JJ",,Private,,
2017_01466.htm.txt," Concur-Sweeny, J.P., Andrias, Manzanet-Daniels, Gische and Webber, JJ",grand larceny;ing defendant;sentencing him;after jury trial;as felony offender;unanimously affirmed;to term to years,Legal Aid Society,,
2017_03206.htm.txt," Balkin, J.P., Austin, LaSalle and Brathwaite Nelson, JJ",,Private,,insufficient
2017_02664.htm.txt," Eng, P.J., Leventhal, Cohen and Duffy, JJ",favor plaintiff Alexander Nayberg on issue damages for past;past;future lost earnings;suffering;as contrary to weight evidence;excessive;future medical expenses;future pain;future dental expenses;for new trial on that issue,Private,jury verdict,
2017_00004.htm.txt," Concur-Friedman, J.P., Sweeny, Saxe and Kapnick, JJ",,Private,,
2017_04328.htm.txt,"  Peters, P.J., Garry, Devine and Mulvey, JJ",,Private,,
2017_05622.htm.txt," Chambers, J.P., Roman, Miller and Connolly, JJ",imposing sentence,Private,jury verdict,insufficient
2017_03216.htm.txt," Leventhal, J.P., Sgroi, Hinds-Radix and LaSalle, JJ",,Private,,insufficient
2017_04250.htm.txt," Chambers, J.P., Austin, Roman and Barros, JJ",,Private,,
2017_01476.htm.txt," Concur-Sweeny, J.P., Andrias, Manzanet-Daniels, Gische and Webber, JJ",,Legal Aid Society,,
2017_00641.htm.txt," Chambers, J.P., Austin, Maltese and Duffy, JJ",,Private,,
2017_05067.htm.txt," Mastro, J.P., Dillon, Roman and Brathwaite Nelson, JJ",,Private,,
2017_02021.htm.txt," Dillon, J.P., Austin, Hinds-Radix and Maltese, JJ",,Private,,
2017_04415.htm.txt," Mastro, J.P., Leventhal, Austin and Roman, JJ",,Private,,
2017_00739.htm.txt," Concur-Sweeny, J.P., Acosta, Moskowitz, Kapnick and Kahn, JJ",,Private,,
2017_01233.htm.txt," Leventhal, J.P., Roman, Sgroi and Connolly, JJ",ing him robbery under indictment No,Private,,
2017_03453.htm.txt," Concur-Acosta, J.P., Mazzarelli, Manzanet-Daniels and Webber, JJ",otherwise affirmed;ing defendant;unanimously modified;burglary;sentencing him to an aggregate term seven years;to extent reducing prison component sentence for weapon conviction to years;upon his pleas guilty;as matter discretion interest justice;attempted criminal possession weapon,Private,,
